timestamp,tag_name,value
2026-06-05T02:00:00+00:00,TRACKER.ANGLE,0.278
2026-06-05T03:00:00+00:00,TRACKER.ANGLE,-0.182
2026-06-05T04:00:00+00:00,TRACKER.ANGLE,-0.16
2026-06-05T04:00:00+00:00,TRACKER.ANGLE,-0.16
2026-06-05T05:00:00+00:00,TRACKER.ANGLE,-0.321
2026-06-05T06:00:00+00:00,TRACKER.ANGLE,-51.625
2026-06-05T07:00:00+00:00,TRACKER.ANGLE,-42.729
2026-06-05T08:00:00+00:00,TRACKER.ANGLE,-34.342
2026-06-05T09:00:00+00:00,TRACKER.ANGLE,-25.616
2026-06-05T10:00:00+00:00,TRACKER.ANGLE,-17.034
2026-06-05T11:00:00+00:00,TRACKER.ANGLE,-8.175
2026-06-05T12:00:00+00:00,TRACKER.ANGLE,-0.103
2026-06-05T13:00:00+00:00,TRACKER.ANGLE,8.128
2026-06-05T14:00:00+00:00,TRACKER.ANGLE,17.463
2026-06-05T15:00:00+00:00,TRACKER.ANGLE,25.615
2026-06-05T16:00:00+00:00,TRACKER.ANGLE,34.62
2026-06-05T17:00:00+00:00,TRACKER.ANGLE,42.972
2026-06-05T18:00:00+00:00,TRACKER.ANGLE,51.389
2026-06-05T19:00:00+00:00,TRACKER.ANGLE,60.105
2026-06-05T20:00:00+00:00,TRACKER.ANGLE,0.585
2026-06-05T21:00:00+00:00,TRACKER.ANGLE,0.623
2026-06-05T22:00:00+00:00,TRACKER.ANGLE,0.021
2026-06-05T23:00:00+00:00,TRACKER.ANGLE,0.048
2026-06-06T00:00:00+00:00,TRACKER.ANGLE,30.0
2026-06-06T01:00:00+00:00,TRACKER.ANGLE,30.0
2026-06-06T02:00:00+00:00,TRACKER.ANGLE,30.0
2026-06-06T03:00:00+00:00,TRACKER.ANGLE,30.0
2026-06-06T04:00:00+00:00,TRACKER.ANGLE,30.0
2026-06-06T05:00:00+00:00,TRACKER.ANGLE,30.0
2026-06-06T06:00:00+00:00,TRACKER.ANGLE,30.0
2026-06-06T07:00:00+00:00,TRACKER.ANGLE,30.0
2026-06-06T08:00:00+00:00,TRACKER.ANGLE,30.0
2026-06-06T09:00:00+00:00,TRACKER.ANGLE,30.0
2026-06-06T10:00:00+00:00,TRACKER.ANGLE,30.0
2026-06-06T11:00:00+00:00,TRACKER.ANGLE,30.0
2026-06-06T12:00:00+00:00,TRACKER.ANGLE,30.0
2026-06-06T13:00:00+00:00,TRACKER.ANGLE,30.0
2026-06-06T14:00:00+00:00,TRACKER.ANGLE,30.0
2026-06-06T15:00:00+00:00,TRACKER.ANGLE,25.592
2026-06-06T16:00:00+00:00,TRACKER.ANGLE,34.2
2026-06-06T17:00:00+00:00,TRACKER.ANGLE,42.913
2026-06-06T18:00:00+00:00,TRACKER.ANGLE,51.614
2026-06-06T19:00:00+00:00,TRACKER.ANGLE,59.898
2026-06-06T20:00:00+00:00,TRACKER.ANGLE,0.319
2026-06-06T21:00:00+00:00,TRACKER.ANGLE,-0.343
2026-06-06T22:00:00+00:00,TRACKER.ANGLE,0.002
2026-06-06T23:00:00+00:00,TRACKER.ANGLE,0.779
2026-06-07T00:00:00+00:00,TRACKER.ANGLE,0.067
2026-06-07T01:00:00+00:00,TRACKER.ANGLE,0.43
2026-06-07T02:00:00+00:00,TRACKER.ANGLE,0.027
2026-06-07T03:00:00+00:00,TRACKER.ANGLE,0.174
2026-06-07T04:00:00+00:00,TRACKER.ANGLE,-0.017
2026-06-07T05:00:00+00:00,TRACKER.ANGLE,-0.051
2026-06-07T06:00:00+00:00,TRACKER.ANGLE,-51.662
2026-06-07T07:00:00+00:00,TRACKER.ANGLE,-42.728
2026-06-07T08:00:00+00:00,TRACKER.ANGLE,-34.541
2026-06-07T09:00:00+00:00,TRACKER.ANGLE,-25.515
2026-06-07T10:00:00+00:00,TRACKER.ANGLE,-16.817
2026-06-07T11:00:00+00:00,TRACKER.ANGLE,-8.461
2026-06-07T12:00:00+00:00,TRACKER.ANGLE,-0.086
2026-06-07T13:00:00+00:00,TRACKER.ANGLE,8.708
2026-06-07T14:00:00+00:00,TRACKER.ANGLE,17.05
2026-06-07T15:00:00+00:00,TRACKER.ANGLE,25.995
2026-06-07T16:00:00+00:00,TRACKER.ANGLE,33.736
2026-06-07T17:00:00+00:00,TRACKER.ANGLE,42.756
2026-06-07T18:00:00+00:00,TRACKER.ANGLE,50.831
2026-06-07T19:00:00+00:00,TRACKER.ANGLE,59.551
2026-06-07T20:00:00+00:00,TRACKER.ANGLE,0.409
2026-06-07T21:00:00+00:00,TRACKER.ANGLE,0.269
2026-06-07T22:00:00+00:00,TRACKER.ANGLE,-0.216
2026-06-07T23:00:00+00:00,TRACKER.ANGLE,-0.451
